0 0
0 0
0 0
0 0
0.0006495299272 0.000632825969
0.001371934008 0.001409106003
0.00210504936 0.002129899589
0.002621671337 0.002627171787
0.01581773501 0.01305571097
0.0265049163 0.02179386727
0.04929923712 0.04085966385
0.06965142992 0.06159159503
0.09532682241 0.07736012233
0.1479620503 0.1452190812
0.1282255123 0.1105769438
0.1859839837 0.1715780749
0.4719313973 0.4715218438
0.8863805019 0.8863784976
0.7379344146 0.7379577523
0.6893865645 0.689544673
0.5951547976 0.6077894053
0.4968993609 0.4932186786
0.5443239641 0.5325592908
0.5008795311 0.5147659387
0.6268184568 0.6198727291
0.5986723607 0.6205124511
0.6928675566 0.7021564575
0.5660323125 0.5890647626
0.7908630536 0.814447025
0.7763940339 0.751786325
0.9408778289 0.8927534112
0.8868528304 0.9196366072
0.8178122946 0.818481018
0.911076777 0.8963057812
0.8675327484 0.8630198486
0.8427485836 0.6966381709
0.8828284254 0.8473221784
0.8879004536 0.8563220116
0.7814233212 0.8020670924
0.9649410295 0.9884265776
0.814088141 0.8212780578
0.9435144316 0.8856586645
0.6810863723 0.6551574954
0.4898381161 0.4689641324
0.5594531822 0.5499656308
0.5619712189 0.5187058462
0.4957510382 0.5050963775
1.532216639 1.527703609
2.111217351 2.111217351
2.641746939 2.641746939
3.071587871 3.071587871
1.886395141 1.886395141
2.082384176 2.082384176
1.732283777 1.732283777
1.764618458 1.764618458
1.476563028 1.476563028
1.735092149 1.735092149
1.857446624 1.857446624
1.801747554 1.80175157
2.096563689 2.096525833
1.672889796 1.697396766
2.151585513 2.071649734
1.667386744 1.690848827
2.295466984 2.278709229
2.657933998 2.703303439
2.574650955 2.531452869
2.999429315 2.937259597
2.030001356 1.967573281
2.432495497 2.359018922
1.929928263 1.957983264
2.509364732 2.431060786
2.817995328 2.933393531
2.325077843 2.246925158
2.724590964 2.724797915
2.291842034 2.309141554
2.442726988 2.508992418
2.625433785 2.764756396
2.249498861 2.369694053
3.433694202 3.422530769
3.603131138 3.465328919
2.584517095 2.561375168
2.948247306 2.97185809
3.414951344 3.526896723
2.798798739 3.054351066
3.066541529 3.153442989
3.155372475 3.320316545
3.29045084 3.337248144
2.746373956 2.828500498
2.762851924 2.85856902
2.827611528 2.774505484
2.520032695 2.618069473
3.137677728 3.375646696
3.369192209 3.458207008
3.292557098 3.455605736
3.523853195 3.655146307
4.128890641 4.126064579
4.812530651 4.893123431
3.421038672 3.755662311
3.325181292 3.531085928
3.894890567 4.113238005
3.657003347 3.640885867
3.944702996 3.85489831
4.384189929 4.430268774
4.342000305 4.220825637
3.75646331 3.828937366
5.082099284 5.306907679
6.402523996 6.335440925
5.092618078 4.066930237
5.700393462 4.351039632
